Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Name,Symbol,High,Low,Open,Close,Volume,Marketcap
Bitcoin,BTC,2014/3/13 23:59,644.2000122,630.8499756,633.6199951,638.1400146,11634900,7983960982,Ethereum,ETH,13.42039967,11.29179955,11.81980038,13.30669975,69245600,1081206507,Dogecoin,DOGE,0.000244451,0.000234199,0.000242008,0.000237834,293536,22567913.97
Bitcoin,BTC,2014/3/14 23:59,639.5300293,627.210022,638.1400146,628.7999878,11913800,7869180480,Ethereum,ETH,15.78559971,13.0951004,13.19970036,13.0951004,96994096,1064441461,Dogecoin,DOGE,0.000243064,0.000235407,0.000238284,0.000236178,186097,22420932.86
Bitcoin,BTC,2014/3/15 23:59,639.1400146,627.2999878,629.3699951,636.1199951,4342080,7963443153,Ethereum,ETH,13.79109955,12.56400013,13.21560001,13.67619991,30806400,1112111665,Dogecoin,DOGE,0.000239115,0.000224757,0.000235973,0.000227999,18844600,21654256.62
Bitcoin,BTC,2014/3/16 23:59,637.5200195,628.1099854,636.5,631.1099854,5277290,7903422086,Ethereum,ETH,14.56729984,13.21940041,13.6821003,14.33209991,33332900,1165908840,Dogecoin,DOGE,0.000230285,0.000214861,0.000228227,0.000221486,196336,21045220.71
Bitcoin,BTC,2014/3/17 23:59,632.6799927,616.8549805,630.9199829,622.3729858,14648200,7796513249,Ethereum,ETH,14.58189964,14.0170002,14.30280018,14.28299999,15383100,1162367709,Dogecoin,DOGE,0.000228653,0.000214202,0.00022066,0.000216445,281158,20575533.89
Bitcoin,BTC,2014/3/18 23:59,622.3909912,603.7960205,621.8380127,614.8319702,24011500,7704183118,Ethereum,ETH,14.37390041,13.65649986,14.26109982,13.8501997,14747600,1127593040,Dogecoin,DOGE,0.000216874,0.000207985,0.000216009,0.00021098,288067,20065023.73
Bitcoin,BTC,2014/3/19 23:59,622,609.0960083,613.8959961,609.8880005,14228900,7644702125,Ethereum,ETH,14.12110043,13.7493,13.80819988,13.88389969,10994700,1130782777,Dogecoin,DOGE,0.000220896,0.000209927,0.00021136,0.000217576,421845,20701684.91
Bitcoin,BTC,2014/3/20 23:59,609.7449951,587.492981,609.7449951,588.7700195,20572900,7382675346,Ethereum,ETH,13.98149967,11.71800041,13.92759991,12.17560005,43436600,992040074.7,Dogecoin,DOGE,0.000228157,0.000215317,0.000216841,0.000226106,458974,21523003.58
Bitcoin,BTC,2014/3/21 23:59,604.59198,561.8129883,588.2940063,571.4899902,38414100,7168656262,Ethereum,ETH,13.03800011,11.68540001,12.17420006,12.61120033,26982800,1027934140,Dogecoin,DOGE,0.000227629,0.000217811,0.000226733,0.000219704,247006,20923031.49
Bitcoin,BTC,2014/3/22 23:59,572.5479736,554.3909912,571.1799927,565.039978,17360700,7090150172,Ethereum,ETH,12.74190044,12.25360012,12.60289955,12.46150017,15801300,1016130567,Dogecoin,DOGE,0.00022042,0.000215109,0.000220184,0.000217886,254706,20759206.04
Bitcoin,BTC,2014/3/23 23:59,570.2379761,560.8779907,565.7639771,561.2719727,9288400,7045871925,Ethereum,ETH,12.49129963,11.73349953,12.43809986,12.19950008,17236500,995164390.4,Dogecoin,DOGE,0.000220501,0.000213845,0.000217583,0.000219141,236149,20888049.25
Bitcoin,BTC,2014/3/24 23:59,586.5620117,551.7719727,562.507019,583.4119873,22706900,7326517067,Ethereum,ETH,12.22089958,11.95020008,12.2159996,12.12839985,8987070,989751702.2,Dogecoin,DOGE,0.000228056,0.000217982,0.000219382,0.000220063,367787,20985346.88
Bitcoin,BTC,2014/3/25 23:59,585.4379883,572.6049805,585.026001,583.9169922,14020100,7335179952,Ethereum,ETH,12.14519978,11.58909988,12.12080002,11.72019958,10588700,956815986.2,Dogecoin,DOGE,0.000225779,0.000219659,0.000222641,0.000223306,276784,21304189.61
Bitcoin,BTC,2014/3/26 23:59,590.0280151,570.9630127,583.4819946,580.8270264,16401100,7298672082,Ethereum,ETH,11.88020039,11.38949966,11.69610023,11.47099972,12943500,936840409.5,Dogecoin,DOGE,0.000247946,0.000223193,0.000223859,0.000243071,573687,23200262.84
Bitcoin,BTC,2014/3/27 23:59,580.5599976,471.2390137,580.257019,471.2390137,62225400,5923615602,Ethereum,ETH,11.51780033,9.576259613,11.45740032,10.61139965,45526900,866971679.6,Dogecoin,DOGE,0.000265007,0.000243281,0.000244433,0.000249729,971771,23846475.81
Bitcoin,BTC,2014/3/28 23:59,526.0230103,473.2340088,477.1430054,495.6659851,58828300,6232801684,Ethereum,ETH,11.10560036,10.28079987,10.57579994,10.52890015,18137300,860571470.4,Dogecoin,DOGE,0.000249593,0.000231856,0.000249593,0.000239186,416534,22850060.77
Bitcoin,BTC,2014/3/29 23:59,504.8590088,489.7340088,501.7130127,491.1719971,11147100,6178428029,Ethereum,ETH,10.56579971,9.803210258,10.53590012,10.1093998,15407200,826607192.6,Dogecoin,DOGE,0.000248365,0.000223673,0.000239602,0.000225489,300008,21551253.8
Bitcoin,BTC,2014/3/30 23:59,492.3720093,444.1789856,492.3720093,460.2730103,42958300,5791419543,Ethereum,ETH,11.5248003,9.961259842,10.11530018,11.39459991,20039800,932056895.9,Dogecoin,DOGE,0.000230553,0.000222197,0.00022441,0.000225008,244672,21515034.61
Bitcoin,BTC,2014/3/31 23:59,483.0220032,443.3649902,462.2990112,457.0010071,28254000,5752294437,Ethereum,ETH,11.45670033,10.72949982,11.41769981,10.96549988,17254800,897316511.5,Dogecoin,DOGE,0.000232949,0.000222131,0.000224869,0.00022388,261137,21416747.28
Bitcoin,BTC,2014/4/1 23:59,495.3429871,457,457,478.375,35685800,6023351178,Ethereum,ETH,11.01369953,10.78219986,10.96039963,10.94760036,5479240,896201853.3,Dogecoin,DOGE,0.000227947,0.000213709,0.000224047,0.00021376,309789,20457768.81
Bitcoin,BTC,2014/4/2 23:59,495.0450134,431.2690125,479.1369934,437.1400146,49647600,5506313797,Ethereum,ETH,11.00930023,10.26019955,10.94110012,10.45899963,13098000,856538033.8,Dogecoin,DOGE,0.000219265,0.000212227,0.000214313,0.000216614,257772,20740189.67
Bitcoin,BTC,2014/4/3 23:59,449.5650024,414.8900146,436.4440002,444.7179871,40765500,5604036051,Ethereum,ETH,10.76200008,10.42580032,10.44699955,10.51609993,11127700,861548336.7,Dogecoin,DOGE,0.000218607,0.000204806,0.000216473,0.000209895,342457,20105850.19
Bitcoin,BTC,2014/4/4 23:59,454.6520081,429.0910034,445.6640015,447.526001,22925500,5641613449,Ethereum,ETH,10.58950043,10.40390015,10.50660038,10.50049973,6715660,860607720.2,Dogecoin,DOGE,0.000212643,0.000203705,0.000209633,0.000209392,222428,20066540.79
Bitcoin,BTC,2014/4/5 23:59,463.5710144,444.196991,446.6749878,461.9070129,13404500,5824866676,Ethereum,ETH,11.68190002,10.59689999,10.59689999,11.51319981,23621900,943973546.6,Dogecoin,DOGE,0.000219953,0.000208477,0.000209682,0.000213692,297791,20487722.11
Bitcoin,BTC,2014/4/6 23:59,466.3190002,452.9700012,463.3970032,460.4989929,10241400,5808861023,Ethereum,ETH,12.43130016,11.48999977,11.49909973,11.95160007,26838900,980299532.5,Dogecoin,DOGE,0.000264655,0.000213486,0.000214125,0.000250516,980005,24029026.73
Bitcoin,BTC,2014/4/7 23:59,462.5639954,445.1220093,461.473999,449.4230042,15616600,5670830650,Ethereum,ETH,11.93589973,11.5923996,11.91940022,11.65279961,10445700,956165957.9,Dogecoin,DOGE,0.000259297,0.000241437,0.000250798,0.000247569,934654,23757001.46
Bitcoin,BTC,2014/4/8 23:59,457.4240112,446.1140137,447.6130066,453.0859985,10921600,5718579640,Ethereum,ETH,11.67029953,11.00739956,11.62349987,11.15869999,17921600,915977475.4,Dogecoin,DOGE,0.000251563,0.000236665,0.000247747,0.000243432,544508,23370416.97
Bitcoin,BTC,2014/4/9 23:59,455.7279968,441.9330139,453.177002,442.7250061,13204400,5589580215,Ethereum,ETH,11.61009979,10.94830036,11.17300034,11.03439999,15931900,906133047.4,Dogecoin,DOGE,0.000243349,0.000231213,0.000243349,0.00023225,399806,22306910.09
Bitcoin,BTC,2014/4/10 23:59,443.3659973,358.7319946,442.256012,365.1759949,55868300,4611917257,Ethereum,ETH,12.0138998,11.01029968,11.04660034,11.61909962,21730000,954516828.4,Dogecoin,DOGE,0.000254945,0.000224665,0.000232038,0.000243166,1036270,23365761.82
Bitcoin,BTC,2014/4/11 23:59,429.7669983,351.2720032,363.7099915,420.946991,62562800,5318033925,Ethereum,ETH,12.99139977,11.56690025,11.59020042,12.45059967,60226100,1023222624,Dogecoin,DOGE,0.000250734,0.000237756,0.000243742,0.000244718,403907,23525339.52
Bitcoin,BTC,2014/4/12 23:59,439.6059875,415.7890015,420.8890076,421.1159973,19226500,5321874506,Ethereum,ETH,12.71030045,11.99370003,12.46010017,12.65069962,24636900,1040082090,Dogecoin,DOGE,0.00024881,0.000241643,0.000244848,0.000242735,400745,23345154.08
Bitcoin,BTC,2014/4/13 23:59,427.3980103,395.2539978,421.4609985,414.0629883,22493500,5234667259,Ethereum,ETH,14.81340027,12.53989983,12.65750027,14.66189957,74779504,1205898353,Dogecoin,DOGE,0.000244613,0.000240579,0.000241172,0.000242059,239006,23290366.45
Bitcoin,BTC,2014/4/14 23:59,469.7510071,407.3729858,414.8280029,458.7869873,50730200,5802302128,Ethereum,ETH,14.89890003,14.04969978,14.66549969,14.29969978,32489700,1176571490,Dogecoin,DOGE,0.000244484,0.00023954,0.000241331,0.000241539,301617,23250666.57
Bitcoin,BTC,2014/4/15 23:59,518.9959717,453.5429993,458.3729858,515.5859985,49561000,6522974948,Ethereum,ETH,14.43739986,12.31610012,14.29580021,12.74950027,77750800,1049423539,Dogecoin,DOGE,0.000243173,0.000237924,0.000241523,0.000240279,331956,23139409.98
Bitcoin,BTC,2014/4/16 23:59,542.3779907,502.7810059,522.1849976,527.3950195,56480100,6674473792,Ethereum,ETH,13.85700035,12.68379974,12.74339962,13.83609962,36673800,1139304848,Dogecoin,DOGE,0.000241199,0.000232994,0.000240424,0.000236697,395602,22804396.57
Bitcoin,BTC,2014/4/17 23:59,533.5170288,484.8739929,529.0670166,495.9630127,34025500,6278792387,Ethereum,ETH,13.85109997,11.72719955,13.81610012,11.98950005,94428800,987619811.8,Dogecoin,DOGE,0.000237986,0.000228566,0.000236921,0.000230024,302326,22171411.13
Bitcoin,BTC,2014/4/18 23:59,498.6010132,472.7409973,495.7980042,479.644989,19042400,6074116360,Ethereum,ETH,13.31190014,11.83570004,12.05049992,12.97280025,58278800,1069044527,Dogecoin,DOGE,0.000236978,0.000227225,0.000230008,0.000233454,260134,22511817.62
Bitcoin,BTC,2014/4/19 23:59,503.5549927,470.5610046,479.5820007,501.5650024,19588200,6353700029,Ethereum,ETH,12.98820019,12.49269962,12.97910023,12.84360027,24603900,1058813509,Dogecoin,DOGE,0.000235192,0.000228463,0.000233381,0.000229543,423224,22144531.26
Bitcoin,BTC,2014/4/20 23:59,510.8710022,490.8399963,501.7510071,498.1679993,12103100,6312896984,Ethereum,ETH,12.87059975,12.55420017,12.83640003,12.79459953,14082300,1055182413,Dogecoin,DOGE,0.000233771,0.000227332,0.000229914,0.000228997,344493,22101740.06
Bitcoin,BTC,2014/4/21 23:59,510.5679932,493.2009888,497.7390137,495.7730103,15171400,6284666435,Ethereum,ETH,12.80130005,12.46100044,12.79740047,12.46100044,9047810,1028064459,Dogecoin,DOGE,0.000232153,0.000221456,0.000228664,0.000221456,321158,21383439.94
Bitcoin,BTC,2014/4/22 23:59,503.2219849,487.5799866,495.4549866,487.9240112,11670900,6187034895,Ethereum,ETH,12.50979996,11.5472002,12.43970013,11.87590027,25441400,980174931.5,Dogecoin,DOGE,0.00022158,0.000208598,0.000221353,0.000210123,468821,20298047.4
Bitcoin,BTC,2014/4/23 23:59,493.2489929,485.8169861,488.3590088,491.303009,9814530,6231920621,Ethereum,ETH,12.01369953,10.94159985,11.89480019,10.94159985,23999500,903408507.2,Dogecoin,DOGE,0.000217888,0.000206276,0.0002078,0.000208739,415692,20173308.12
Bitcoin,BTC,2014/4/24 23:59,500.4649963,482.9519958,490.8250122,500.4649963,13009400,6350012525,Ethereum,ETH,11.13720036,8.200980186,10.94849968,8.787280083,88803296,725809584.3,Dogecoin,DOGE,0.000214331,0.00020271,0.000207732,0.000205904,410013,19907713.84
Bitcoin,BTC,2014/4/25 23:59,500.2990112,442.9509888,500.0870056,461.4490051,46856500,5857079867,Ethereum,ETH,10.41800022,8.876799583,8.876799583,10.29389954,53979400,850578647.5,Dogecoin,DOGE,0.000208024,0.000204938,0.000207215,0.000206212,401861,19946540.2
Bitcoin,BTC,2014/4/26 23:59,464.5429993,449.1029968,461.7049866,458.6010132,12214600,5822776642,Ethereum,ETH,11.29119968,10.15639973,10.31099987,11.04279995,38151400,912823134.6,Dogecoin,DOGE,0.000205413,0.000201764,0.000205413,0.000201995,290569,19547455.22
Bitcoin,BTC,2014/4/27 23:59,459.3299866,436.3900146,457.2420044,436.3900146,10949500,5542720307,Ethereum,ETH,11.17640018,10.76319981,11.01900005,10.92539978,15487900,903471434.7,Dogecoin,DOGE,0.000202331,0.000194352,0.000202331,0.000195713,452219,18946408.09
Bitcoin,BTC,2014/4/28 23:59,447.5339966,422.9419861,430.7160034,440.2850037,23876600,5593864954,Ethereum,ETH,10.93760014,10.28579998,10.91670036,10.8810997,16712600,900151687.9,Dogecoin,DOGE,0.000196337,0.000187835,0.000194575,0.000188205,485346,18223585.61
Bitcoin,BTC,2014/4/29 23:59,451.6359863,435.1809998,439.9830017,447.2090149,16401400,5683724524,Ethereum,ETH,11.08959961,10.77999973,10.85919952,10.91160011,16551000,903026897.1,Dogecoin,DOGE,0.000189551,0.000171946,0.000188644,0.000173141,602312,16768671.87
Bitcoin,BTC,2014/4/30 23:59,451.098999,436.6990051,446.8900146,447.644989,15244900,5690810165,Ethereum,ETH,11.3288002,10.85900021,10.91349983,11.24540043,14956700,931013385.5,Dogecoin,DOGE,0.000189457,0.000167411,0.000173307,0.000179286,828897,17367623.74
Bitcoin,BTC,2014/5/1 23:59,460.6140137,447.6329956,447.6329956,457.7600098,12871800,5821425472,Ethereum,ETH,12.45460033,11.19999981,11.27460003,12.24429989,36656600,1014113084,Dogecoin,DOGE,0.000183964,0.000174359,0.000179232,0.000176526,562434,17104005.3
Bitcoin,BTC,2014/5/2 23:59,457.9289856,443.4030151,457.3640137,449.3770142,10394200,5716625927,Ethereum,ETH,12.45779991,11.98250008,12.22980022,12.14319992,28096300,1006130318,Dogecoin,DOGE,0.000200122,0.000172642,0.00017595,0.000194014,1050380,18802649.88
Bitcoin,BTC,2014/5/3 23:59,449.4030151,430.6820068,449.4030151,437.7619934,9849640,5570422954,Ethereum,ETH,12.2723999,11.63379955,12.13819981,11.69089985,17505000,969030730.9,Dogecoin,DOGE,0.000211916,0.000192277,0.000194137,0.000205727,700302,19942183.52
Bitcoin,BTC,2014/5/4 23:59,439.7690125,430.0539856,438.5169983,436.4030151,5621260,5554777406,Ethereum,ETH,12.04160023,11.63510036,11.68889999,11.7784996,13690100,976670290.5,Dogecoin,DOGE,0.000205757,0.000192218,0.000205757,0.000193421,443180,18753466.83
Bitcoin,BTC,2014/5/5 23:59,440.973999,427.6170044,434.7820129,433.4819946,10004800,5518951942,Ethereum,ETH,11.79109955,11.51179981,11.77040005,11.57129955,7539490,959859185.6,Dogecoin,DOGE,0.000199729,0.000191549,0.000193439,0.000195426,441201,18952033.13
Bitcoin,BTC,2014/5/6 23:59,448.0379944,423.2510071,433.3640137,428.9620056,12507300,5463474513,Ethereum,ETH,11.69460011,11.09910011,11.58329964,11.19480038,8680160,928985641.7,Dogecoin,DOGE,0.000198105,0.000192653,0.00019544,0.000195242,419505,18938313.66
Bitcoin,BTC,2014/5/7 23:59,446.1279907,428.4509888,429.3410034,438.8210144,18332200,5590798951,Ethereum,ETH,11.3107996,11.00010014,11.20170021,11.2184,7500840,931306989.2,Dogecoin,DOGE,0.000196787,0.000189412,0.000195722,0.000190166,305209,18450025.48
Bitcoin,BTC,2014/5/8 23:59,448.3989868,438.1430054,438.6789856,440.1690063,9446580,5609810850,Ethereum,ETH,11.23729992,11.00279999,11.22869968,11.13969994,7051510,925130735.4,Dogecoin,DOGE,0.00019071,0.00018266,0.000189724,0.000184742,383141,17927699.8
Bitcoin,BTC,2014/5/9 23:59,452.6919861,440.1430054,440.178009,449.4609985,10347900,5730133343,Ethereum,ETH,11.15480042,10.74860001,11.13319969,10.75279999,8833760,893343056.1,Dogecoin,DOGE,0.000193198,0.000183116,0.000186599,0.000190471,303287,18487756.43
Bitcoin,BTC,2014/5/10 23:59,455.7709961,448.4679871,450.4559937,454.4330139,6682600,5795543101,Ethereum,ETH,11.00909996,10.74479961,10.74750042,10.7560997,6935800,893970119.5,Dogecoin,DOGE,0.000191321,0.000181794,0.00019,0.000183724,300075,17836797
Bitcoin,BTC,2014/5/11 23:59,455.3389893,433.401001,453.9200134,438.8859863,12251700,5598956479,Ethereum,ETH,10.80109978,10.72789955,10.74629974,10.74870014,5390850,893697474.2,Dogecoin,DOGE,0.000185817,0.000179444,0.00018309,0.000184039,309230,17877578.99
Bitcoin,BTC,2014/5/12 23:59,442.2600098,434.2309875,438.303009,441.4620056,7383770,5633629021,Ethereum,ETH,11.30070019,10.74909973,10.75010014,11.24740028,7443540,935523907.6,Dogecoin,DOGE,0.000186266,0.000178402,0.000183213,0.000181515,403468,17636256.47
Bitcoin,BTC,2014/5/13 23:59,441.9760132,436.9670105,441.5310059,440.67099,7682670,5625308533,Ethereum,ETH,11.25380039,10.9939003,11.25329971,11.17920017,4355660,930217061.1,Dogecoin,DOGE,0.000181898,0.00017711,0.000180554,0.000178635,353753,17360265.98
Bitcoin,BTC,2014/5/14 23:59,446.6589966,440.5029907,440.5920105,443.9719849,9472960,5669111766,Ethereum,ETH,11.34080029,11.07499981,11.1850996,11.12090015,6588920,925725247.4,Dogecoin,DOGE,0.000186865,0.00017809,0.000178663,0.000186607,314633,18139021.5
Bitcoin,BTC,2014/5/15 23:59,449.7990112,443.6300049,444.1359863,447.2520142,7362980,5712906334,Ethereum,ETH,11.22999954,10.89799976,11.13700008,11.03059959,6489380,918563334.3,Dogecoin,DOGE,0.000186403,0.000181702,0.000186403,0.000182858,306913,17778457.47
Bitcoin,BTC,2014/5/16 23:59,450.6610107,444.9639893,447.3859863,448.0580139,6475100,5725217915,Ethereum,ETH,11.15460014,11.00949955,11.02429962,11.03600025,4423420,919368975.5,Dogecoin,DOGE,0.000187264,0.000182044,0.000182759,0.000185874,356017,18075690.08
Bitcoin,BTC,2014/5/17 23:59,451.980011,447.3009949,448.1170044,448.9030151,2945790,5737967927,Ethereum,ETH,11.38510036,11.01679993,11.03129959,11.35739994,8552380,946508889.6,Dogecoin,DOGE,0.000185627,0.000167447,0.000184114,0.000167447,285574,16287305.65
Bitcoin,BTC,2014/5/18 23:59,449.7669983,444.7839966,448.7009888,446.2640076,2857830,5706165793,Ethereum,ETH,11.44540024,11.2112999,11.35239983,11.29539967,5857850,941701926.5,Dogecoin,DOGE,0.000169463,0.000155041,0.000167776,0.000158342,379150,15405089.73
Bitcoin,BTC,2014/5/19 23:59,447.5549927,443.1000061,446.0759888,446.1809998,6242620,5706978471,Ethereum,ETH,11.29399967,11.13949966,11.29399967,11.14820004,15108400,929789646,Dogecoin,DOGE,0.000166362,0.000157423,0.000158515,0.000161386,574552,15704691.8
Bitcoin,BTC,2014/5/20 23:59,491.4440002,446.0069885,446.3049927,485.723999,40327500,6214911439,Ethereum,ETH,11.14700031,10.92000008,11.14700031,10.92930031,5303040,911883241,Dogecoin,DOGE,0.000170238,0.000161293,0.000161334,0.000168463,319517,16396932.25
Bitcoin,BTC,2014/5/21 23:59,494.368988,483.4890137,485.7999878,491.769989,14626000,6294422409,Ethereum,ETH,11.14620018,10.78979969,10.9151001,10.98379993,8130540,916781160.5,Dogecoin,DOGE,0.000175366,0.00016553,0.000167156,0.000173189,383032,16860650.95
Bitcoin,BTC,2014/5/22 23:59,525.3560181,490.1910095,492.0490112,524.5789795,33086500,6716604600,Ethereum,ETH,11.30360031,10.95880032,10.99209976,11.22889996,7221260,937596563.2,Dogecoin,DOGE,0.000173739,0.000166444,0.000173162,0.000167502,354778,16310578.43
Bitcoin,BTC,2014/5/23 23:59,541.9559937,520.0759888,525.7150269,520.2219849,34934700,6662964359,Ethereum,ETH,11.68019962,11.18389988,11.23859978,11.67240047,11073700,975003119.3,Dogecoin,DOGE,0.000172483,0.000164983,0.000167087,0.000170568,395032,16612798.2
Bitcoin,BTC,2014/5/24 23:59,525.1699829,516.2810059,521.0510254,525.1380005,11499300,6727963028,Ethereum,ETH,12.58150005,11.64850044,11.6704998,11.99489975,24051500,1002322694,Dogecoin,DOGE,0.000173194,0.000161105,0.000170579,0.000161664,351577,15749044.01
Bitcoin,BTC,2014/5/25 23:59,576.4780273,525.2280273,525.2280273,571.5880127,47010300,7325371780,Ethereum,ETH,12.31330013,11.88239956,11.96420002,12.11299992,9368300,1012583470,Dogecoin,DOGE,0.000165991,0.000159406,0.000162308,0.000160483,168072,15637424.91
Bitcoin,BTC,2014/5/26 23:59,588.3889771,565.3319702,571.3930054,583.4240112,29959800,7479335238,Ethereum,ETH,12.36359978,11.34720039,12.11289978,11.75870037,13358800,983336326.1,Dogecoin,DOGE,0.000161926,0.000156142,0.000160384,0.000156142,364158,15217787.74
Bitcoin,BTC,2014/5/27 23:59,589.5170288,554.434021,582.5880127,571.2440186,38032000,7325147499,Ethereum,ETH,11.79360008,11.47389984,11.75409985,11.67990017,7220550,977118527.2,Dogecoin,DOGE,0.000157404,0.000132869,0.000155941,0.000135658,541356,13224337.7
Bitcoin,BTC,2014/5/28 23:59,578.6240234,564.0869751,571.914978,577.0620117,19289000,7402205099,Ethereum,ETH,11.80659962,11.59399986,11.68050003,11.71700001,5724100,980599518.2,Dogecoin,DOGE,0.000135537,0.000112662,0.000135433,0.000115486,578144,11260385.8
Bitcoin,BTC,2014/5/29 23:59,577.0960083,561.5960083,576.3300171,568.1799927,18707800,7290260762,Ethereum,ETH,11.72840023,11.47280025,11.72539997,11.68910027,6346330,978635237.8,Dogecoin,DOGE,0.000152122,0.000114926,0.000115253,0.000139965,763181,13648749.12
Bitcoin,BTC,2014/5/30 23:59,618.4580078,568.1569824,568.177002,615.3250122,31985400,7897757908,Ethereum,ETH,11.72630024,11.51500034,11.69449997,11.5479002,6115050,967186182.1,Dogecoin,DOGE,0.000145454,0.000135874,0.000140294,0.000141773,512342,13828112.97
Bitcoin,BTC,2014/5/31 23:59,624.7150269,604.4710083,615.6870117,623.677002,15107100,8007248676,Ethereum,ETH,11.7013998,11.2524004,11.54580021,11.34589958,11535000,950629714,Dogecoin,DOGE,0.000142825,0.000132442,0.000141505,0.000134874,251985,13158146.37
Bitcoin,BTC,2014/6/1 23:59,671.5130005,619.9060059,623.6929932,630.2290039,45259100,8094125581,Ethereum,ETH,11.68000031,11.38689995,11.41250038,11.65279961,6109200,976718523.9,Dogecoin,DOGE,0.000146843,0.000133143,0.00013522,0.000140061,302411,13667179.81
Bitcoin,BTC,2014/6/2 23:59,665.4979858,618.7449951,629.6450195,660.617981,45450200,8487587033,Ethereum,ETH,12.21510029,11.54370022,11.66230011,12.16849995,7220300,1020331771,Dogecoin,DOGE,0.000141578,0.000136051,0.000139844,0.00014029,336240,13692536.05
Bitcoin,BTC,2014/6/3 23:59,674.1110229,650.7839966,660.5499878,667.6049805,40653700,8580309812,Ethereum,ETH,12.20790005,11.58969975,12.20790005,11.63840008,8791180,976259355.8,Dogecoin,DOGE,0.000145447,0.000136621,0.000139463,0.00014063,344858,13728737.66
Bitcoin,BTC,2014/6/4 23:59,668.5629883,624.0889893,666.7739868,641.6140137,37731500,8249183077,Ethereum,ETH,11.94699955,11.61359978,11.64299965,11.89369965,7478080,998057810.2,Dogecoin,DOGE,0.000155107,0.000140696,0.000140696,0.00015288,542117,14927899.53
Bitcoin,BTC,2014/6/5 23:59,663.526001,640.0900269,641.0720215,659.2579956,29621300,8478552324,Ethereum,ETH,12.0855999,11.88080025,11.88869953,11.91870022,11704300,1000535934,Dogecoin,DOGE,0.000158944,0.000152794,0.000153074,0.000155092,386500,15148887.02
Bitcoin,BTC,2014/6/6 23:59,661.3660278,652.3040161,659.28302,653.7020264,18680100,8409353268,Ethereum,ETH,11.99720001,11.85589981,11.90460014,11.92319965,5694820,1001301306,Dogecoin,DOGE,0.000157062,0.000150067,0.000155134,0.000156291,285910,15269370.63
Bitcoin,BTC,2014/6/7 23:59,656.9439697,644.9069824,653.5219727,654.9689941,15855300,8428206589,Ethereum,ETH,12.13539982,11.92269993,11.94309998,11.93700027,7309090,1002844845,Dogecoin,DOGE,0.000166696,0.000154579,0.000156199,0.000165963,312520,16217920.35
Bitcoin,BTC,2014/6/8 23:59,658.8839722,653.4699707,654.9940186,656.1400146,8614190,8445489607,Ethereum,ETH,12.74860001,11.90289974,11.95960045,12.55580044,17421500,1055235487,Dogecoin,DOGE,0.000170936,0.000161376,0.000166264,0.000166359,335878,16260213.84
Bitcoin,BTC,2014/6/9 23:59,657.7030029,644.3930054,655.6400146,649.1589966,19065400,8358149331,Ethereum,ETH,12.76299953,12.44239998,12.55819988,12.69859982,7446610,1067645133,Dogecoin,DOGE,0.000184364,0.000161782,0.000166831,0.000163298,667846,15964561.23
Bitcoin,BTC,2014/6/10 23:59,659.6149902,646.5640259,650.0419922,653.1500244,17913400,8412294411,Ethereum,ETH,12.98729992,12.15550041,12.68640041,12.43120003,22433300,1045462817,Dogecoin,DOGE,0.000166391,0.00015286,0.000163229,0.000158136,378360,15463280.06
Bitcoin,BTC,2014/6/11 23:59,657.039978,632.5469971,653.1879883,633.0200195,25163800,8155307439,Ethereum,ETH,13.18900013,12.41749954,12.43599987,13.18900013,13838800,1109717807,Dogecoin,DOGE,0.000160561,0.000142184,0.00015815,0.000144417,229336,14124864.3
Bitcoin,BTC,2014/6/12 23:59,638.1090088,573.2719727,633.4279785,586.9520264,50818800,7564343900,Ethereum,ETH,14.43029976,13.11979961,13.21389961,14.43029976,31929100,1214629780,Dogecoin,DOGE,0.000148191,0.000139418,0.000145731,0.000146714,253694,14352627.26
Bitcoin,BTC,2014/6/13 23:59,615.1370239,585.6959839,585.6959839,600.1630249,35700700,7737046327,Ethereum,ETH,14.43410015,13.17020035,14.43410015,13.76850033,28645000,1159365902,Dogecoin,DOGE,0.00015089,0.000141947,0.00014647,0.000142444,218528,13937717.19
Bitcoin,BTC,2014/6/14 23:59,601.2700195,549.8209839,600.7459717,577.3579712,38481200,7445594334,Ethereum,ETH,13.66499996,12.47859955,13.66499996,13.2475996,27382800,1115922936,Dogecoin,DOGE,0.000146474,0.000138077,0.000142563,0.000139116,237750,13615064.42
Bitcoin,BTC,2014/6/15 23:59,592.9370117,554.8909912,575.9279785,592.9370117,23580900,7649361650,Ethereum,ETH,13.44690037,13.10159969,13.20800018,13.33129978,9166430,1123430818,Dogecoin,DOGE,0.000147294,0.000135795,0.000138362,0.000143878,199772,14084166.93
Bitcoin,BTC,2014/6/16 23:59,608.7199707,587.0679932,592.6489868,592.1879883,28677500,7642482234,Ethereum,ETH,13.34300041,12.68169975,13.32229996,12.87790012,9824880,1085651021,Dogecoin,DOGE,0.000151552,0.000141714,0.000143717,0.000151172,186184,14801468.45
Bitcoin,BTC,2014/6/17 23:59,610.8889771,590.4000244,591.5859985,610.8640137,18597300,7886300055,Ethereum,ETH,13.10750008,12.79749966,12.85249996,13.1008997,5283440,1104901553,Dogecoin,DOGE,0.00015564,0.000144384,0.000150425,0.000147155,287036,14411307.74
